Tekken: Dark Resurrection,TRUE,1,TRUE,Action,NamcoSony,TRUE,88,0.81,17.95,Sony PSP,E,TRUE,2006,22.65
Need for Speed: Carbon,TRUE,2,TRUE,Racing / Driving,EA,TRUE,77,0.78,16.95,X360,E,TRUE,2006,13.3
Mario vs. Donkey Kong 2: March of the Minis,TRUE,1,TRUE,Action,Nintendo,TRUE,76,0.77,27.95,Nintendo DS,T,TRUE,2006,5.016666667
Sonic Rivals,TRUE,1,TRUE,ActionRacing / Driving,Sega,TRUE,64,0.76,17.95,Sony PSP,T,TRUE,2006,9.6
NCAA Football 07,TRUE,2,TRUE,Sports,EA,TRUE,79,0.7,4.95,X360,E,TRUE,2006,0
Mortal Kombat: Unchained,TRUE,2,TRUE,Action,Midway,TRUE,70,0.67,17.95,Sony PSP,E,TRUE,2006,13.55
Tom Clancy's Splinter Cell: Double Agent,TRUE,1,TRUE,Action,Ubisoft,TRUE,85,0.67,17.95,X360,E,TRUE,2006,12.41666667
Tetris DS,TRUE,1,TRUE,Strategy,Nintendo,TRUE,84,0.66,17.95,Nintendo DS,M,TRUE,2006,27.4
LEGO Star Wars II: The Original Trilogy,TRUE,2,TRUE,Action,,TRUE,83,0.61,17.95,Sony PSP,T,TRUE,2006,17.55
Red Steel,TRUE,4,TRUE,Action,Ubisoft,TRUE,63,0.58,14.95,Nintendo Wii,T,TRUE,2006,8.6
Metroid Prime: Hunters,TRUE,1,TRUE,Action,Nintendo,TRUE,85,0.58,27.95,Nintendo DS,E,TRUE,2006,9.3
LEGO Star Wars II: The Original Trilogy,TRUE,2,TRUE,Action,,TRUE,81,0.57,14.95,X360,E,TRUE,2006,17.55
NBA 2K7 ,TRUE,1,TRUE,Sports,2K,TRUE,84,0.56,4.95,X360,E,TRUE,2006,8.183333333
SEGA Genesis Collection,TRUE,2,TRUE,ActionRacing / DrivingRole-Playing (RPG)Strategy,Sega,TRUE,82,0.55,17.95,Sony PSP,T,TRUE,2006,0
Call of Duty 3,TRUE,1,TRUE,Action,Activision,TRUE,80,0.52,19.95,PlayStation 3,T,TRUE,2006,8.816666667
NBA Live 07,TRUE,1,TRUE,Sports,EA,TRUE,64,0.51,7.95,Sony PSP,E,TRUE,2006,0
Madden NFL 07,TRUE,2,TRUE,Sports,EA,TRUE,76,0.49,6.95,PlayStation 3,T,TRUE,2006,0
SpongeBob SquarePants: The Yellow Avenger,TRUE,1,TRUE,Action,THQ,TRUE,48,0.49,12.95,Sony PSP,T,TRUE,2006,11.85
Madden NFL 07,TRUE,4,TRUE,Sports,EA,TRUE,81,0.48,9.95,Nintendo Wii,E,TRUE,2006,0
Fight Night Round 3,TRUE,2,TRUE,ActionSimulationSports,EA,TRUE,74,0.48,16.95,Sony PSP,T,TRUE,2006,11.18333333
Need for Speed: Carbon,TRUE,2,TRUE,Racing / Driving,EA,TRUE,75,0.47,17.95,PlayStation 3,T,TRUE,2006,13.3
Need for Speed: Carbon,TRUE,2,TRUE,Racing / Driving,EA,TRUE,67,0.47,17.95,Nintendo Wii,M,TRUE,2006,13.3
WWE SmackDown vs. Raw 2007,TRUE,4,TRUE,Sports,THQ,TRUE,81,0.45,12.95,X360,E,TRUE,2006,23.4
Tiger Woods PGA Tour 07,TRUE,1,TRUE,Sports,EA,TRUE,80,0.45,9.95,X360,T,TRUE,2006,10
Viva Pi$?ata,TRUE,4,TRUE,SimulationStrategy,Microsoft,TRUE,84,0.44,16.95,X360,E,TRUE,2006,38.7
SpongeBob Squarepants: Creature from the Krusty Krab,TRUE,1,TRUE,ActionAdventure,THQ,TRUE,57,0.44,14.95,Nintendo Wii,T,TRUE,2006,7.083333333
Tony Hawk's Project 8,TRUE,2,TRUE,Sports,Activision,TRUE,68,0.42,17.95,Sony PSP,M,TRUE,2006,17.16666667
Tony Hawk's Project 8,TRUE,2,TRUE,Sports,Activision,TRUE,81,0.42,16.95,X360,E,TRUE,2006,17.16666667
NBA LIVE 07 ,TRUE,1,TRUE,Sports,EA,TRUE,59,0.42,4.95,X360,T,TRUE,2006,0
Excite Truck,TRUE,2,TRUE,Racing / Driving,Nintendo,TRUE,72,0.4,19.95,Nintendo Wii,M,TRUE,2006,15.85
Harvest Moon DS,TRUE,1,TRUE,Role-Playing (RPG)Simulation,,TRUE,67,0.4,17.95,Nintendo DS,T,TRUE,2006,53.38333333
Star Fox Command,TRUE,1,TRUE,Action,Nintendo,TRUE,76,0.39,14.95,Nintendo DS,T,TRUE,2006,3.7
Metal Gear Solid: Portable Ops,TRUE,1,TRUE,ActionStrategy,Konami,TRUE,87,0.39,17.95,Sony PSP,T,TRUE,2006,13.35
Marvel Ultimate Alliance,TRUE,4,TRUE,ActionRole-Playing (RPG),Activision,TRUE,73,0.38,17.95,Nintendo Wii,M,TRUE,2006,15.25
Blazing Angels: Squadrons of WWII,TRUE,2,TRUE,Action,Ubisoft,TRUE,66,0.37,16.95,X360,E,TRUE,2006,0
Major League Baseball 2K6,TRUE,2,TRUE,Sports,2K,TRUE,66,0.37,4.95,X360,T,TRUE,2006,7.65
NCAA Football 07,TRUE,1,TRUE,Sports,EA,TRUE,75,0.36,9.95,Sony PSP,T,TRUE,2006,0
MLB 06: The Show,TRUE,2,TRUE,Sports,Sony,TRUE,83,0.35,9.95,Sony PSP,T,TRUE,2006,0
Blazing Angels: Squadrons of WWII,TRUE,2,TRUE,Action,Ubisoft,TRUE,67,0.35,16.95,PlayStation 3,T,TRUE,2006,0
WWE SmackDown vs. Raw 2007,TRUE,4,TRUE,Sports,THQ,TRUE,78,0.34,14.95,Sony PSP,T,TRUE,2006,23.4
Rune Factory: A Fantasy Harvest Moon,TRUE,1,TRUE,Role-Playing (RPG)Simulation,,TRUE,78,0.34,24.95,Nintendo DS,T,TRUE,2006,66.13333333
Marvel Ultimate Alliance,TRUE,1,TRUE,ActionRole-Playing (RPG),Activision,TRUE,81,0.34,22.95,Sony PSP,E,TRUE,2006,15.25
Marvel Ultimate Alliance,TRUE,4,TRUE,ActionRole-Playing (RPG),Activision,TRUE,78,0.33,24.95,PlayStation 3,M,TRUE,2006,15.25
Tiger Woods PGA Tour 07,TRUE,4,TRUE,Sports,EA,TRUE,81,0.32,14.95,PlayStation 3,E,TRUE,2006,10
Ace Combat X: Skies of Deception,TRUE,1,TRUE,ActionSimulation,Namco,TRUE,75,0.32,22.95,Sony PSP,E,TRUE,2006,4.883333333
Killzone: Liberation,TRUE,1,TRUE,ActionStrategy,Sony,TRUE,77,0.32,16.95,Sony PSP,M,TRUE,2006,8.3
F.E.A.R.: First Encounter Assault Recon,TRUE,1,TRUE,Action,,TRUE,85,0.32,17.95,X360,E,TRUE,2006,9.4
NBA 2K7,TRUE,7,TRUE,Sports,2K,TRUE,80,0.31,7.95,PlayStation 3,E,TRUE,2006,8.183333333
Tony Hawk's Project 8,TRUE,2,TRUE,Sports,Activision,TRUE,76,0.3,14.95,PlayStation 3,T,TRUE,2006,17.16666667
Avatar: The Last Airbender,TRUE,1,TRUE,Action,THQ,TRUE,64,0.3,17.95,Nintendo DS,E,TRUE,2006,4.75
Castlevania: Portrait of Ruin,TRUE,1,TRUE,Action,Konami,TRUE,85,0.3,17.95,Nintendo DS,M,TRUE,2006,13.13333333
Hitman: Blood Money,TRUE,1,TRUE,Action,Eidos,TRUE,82,0.29,22.95,X360,E,TRUE,2006,14.06666667
Rockstar Games presents Table Tennis,TRUE,2,TRUE,Sports,Rockstar,TRUE,81,0.28,9.95,X360,M,TRUE,2006,6
Trauma Center: Second Opinion,TRUE,1,TRUE,ActionSimulation,Nintendo,TRUE,80,0.28,17.95,Nintendo Wii,T,TRUE,2006,9.216666667
Tenchu Z,TRUE,1,TRUE,Action,Microsoft,TRUE,56,0.28,14.95,X360,E,TRUE,2006,34.03333333
Elite Beat Agents,TRUE,1,TRUE,Action,Nintendo,TRUE,87,0.27,9.95,Nintendo DS,M,TRUE,2006,10.26666667
Street Fighter Alpha 3 MAX,TRUE,1,TRUE,Action,Capcom,TRUE,80,0.27,14.95,Sony PSP,M,TRUE,2006,3
Blue Dragon,TRUE,1,TRUE,Role-Playing (RPG),Microsoft,TRUE,79,0.27,14.95,X360,T,TRUE,2006,59.91666667
The Lord of the Rings: The Battle for Middle Ea...,TRUE,1,TRUE,Strategy,EA,TRUE,79,0.27,19.95,X360,T,TRUE,2006,20.43333333
Prey,TRUE,1,TRUE,Action,2K,TRUE,79,0.27,14.95,X360,T,TRUE,2006,8.35
Over the Hedge,TRUE,1,TRUE,Adventure,Activision,TRUE,71,0.26,16.95,Nintendo DS,E,TRUE,2006,7.216666667
Capcom Classics Collection Reloaded,TRUE,1,TRUE,Action,Capcom,TRUE,75,0.26,17.95,Sony PSP,T,TRUE,2006,0
Pirates of the Caribbean: Dead Man's Chest,TRUE,1,TRUE,Action,,TRUE,52,0.26,14.95,Sony PSP,T,TRUE,2006,2.683333333
NHL 07 ,TRUE,1,TRUE,Sports,EA,TRUE,79,0.26,5.95,X360,T,TRUE,2006,9
Monster Hunter Freedom,TRUE,1,TRUE,ActionStrategy,Capcom,TRUE,71,0.25,12.95,Sony PSP,E,TRUE,2006,279.7333333
Chromehounds,TRUE,1,TRUE,ActionSimulationStrategy,Sega,TRUE,71,0.25,14.95,X360,T,TRUE,2006,32.66666667
Test Drive Unlimited,TRUE,1,TRUE,Racing / Driving,Atari,TRUE,82,0.25,17.95,X360,T,TRUE,2006,53.4
Dragon Ball Z: Budokai Tenkaichi 2,TRUE,2,TRUE,Action,Atari,TRUE,72,0.24,14.95,Nintendo Wii,E,TRUE,2006,17.63333333
Dragon Quest Monsters: Joker,TRUE,1,TRUE,Role-Playing (RPG),SquareEnix,TRUE,75,0.24,14.95,Nintendo DS,T,TRUE,2006,37.96666667
Pirates of the Caribbean: Dead Man's Chest,TRUE,1,TRUE,Action,,TRUE,63,0.24,11.95,Nintendo DS,E,TRUE,2006,2.683333333
NFL Street 3,TRUE,1,TRUE,ActionSports,EA,TRUE,68,0.24,14.95,Sony PSP,T,TRUE,2006,0
Syphon Filter: Dark Mirror,TRUE,1,TRUE,Action,Sony,TRUE,87,0.24,12.95,Sony PSP,M,TRUE,2006,8.466666667
NBA 07,TRUE,4,TRUE,Sports,Sony,TRUE,63,0.23,6.95,PlayStation 3,T,TRUE,2006,0
Ridge Racer 7,TRUE,2,TRUE,Racing / Driving,NamcoSony,TRUE,78,0.23,19.95,PlayStation 3,E,TRUE,2006,21.25
The Outfit,TRUE,2,TRUE,Action,THQ,TRUE,70,0.23,14.95,X360,E,TRUE,2006,7.866666667
Elebits,TRUE,4,TRUE,Action,Konami,TRUE,75,0.22,14.95,Nintendo Wii,T,TRUE,2006,8.016666667
Tony Hawk's Downhill Jam,TRUE,1,TRUE,Racing / DrivingSports,Activision,TRUE,76,0.22,14.95,Nintendo DS,T,TRUE,2006,0
The Sims 2: Pets,TRUE,1,TRUE,Simulation,EA,TRUE,57,0.21,17.95,Sony PSP,T,TRUE,2006,27.7
Tiger Woods PGA Tour 07,TRUE,1,TRUE,Sports,EA,TRUE,78,0.21,12.95,Sony PSP,E,TRUE,2006,10
Thrillville,TRUE,1,TRUE,SimulationStrategy,Atari,TRUE,72,0.2,14.95,Sony PSP,E,TRUE,2006,8.233333333
The Godfather: The Game,TRUE,1,TRUE,Action,EA,TRUE,77,0.2,17.95,X360,T,TRUE,2006,21.15
Rampage: Total Destruction,TRUE,4,TRUE,Action,Midway,TRUE,46,0.19,16.95,Nintendo Wii,E,TRUE,2006,5
College Hoops 2K7,TRUE,4,TRUE,Sports,2K,TRUE,82,0.19,6.95,X360,T,TRUE,2006,0
Far Cry: Instincts - Predator,TRUE,4,TRUE,Action,Ubisoft,TRUE,78,0.19,17.95,X360,E,TRUE,2006,18.76666667
Full Auto,TRUE,2,TRUE,ActionRacing / Driving,Sega,TRUE,70,0.19,16.95,X360,E,TRUE,2006,5
Age of Empires: The Age of Kings,TRUE,1,TRUE,Strategy,,TRUE,80,0.19,17.95,Nintendo DS,T,TRUE,2006,57.85
Need for Speed: Carbon - Own the City,TRUE,1,TRUE,ActionRacing / Driving,EA,TRUE,70,0.19,14.95,Nintendo DS,T,TRUE,2006,18.03333333
Brothers in Arms: D-Day,TRUE,1,TRUE,Action,Ubisoft,TRUE,65,0.19,6.95,Sony PSP,T,TRUE,2006,8
Family Guy Video Game!,TRUE,1,TRUE,Action,2K,TRUE,51,0.19,19.95,Sony PSP,M,TRUE,2006,6.1
Superman Returns,TRUE,1,TRUE,Action,EA,TRUE,51,0.19,7.95,X360,E,TRUE,2006,18.76666667
Over G Fighters,TRUE,2,TRUE,Simulation,Ubisoft,TRUE,49,0.18,17.95,X360,E,TRUE,2006,0
Final Fantasy XI Online,TRUE,1,TRUE,ActionRole-Playing (RPG),SquareEnix,TRUE,66,0.18,4.95,X360,E,TRUE,2006,0
Mystery Dungeon: Shiren the Wanderer,TRUE,1,TRUE,ActionRole-Playing (RPG),Sega,TRUE,69,0.17,17.95,Nintendo DS,T,TRUE,2006,33
Phoenix Wright: Ace Attorney - Justice for All,TRUE,1,TRUE,AdventureSimulation,Capcom,TRUE,76,0.17,13.95,Nintendo DS,E,TRUE,2006,18.83333333
Justice League Heroes,TRUE,1,TRUE,Action,,TRUE,72,0.17,17.95,Sony PSP,M,TRUE,2006,10.36666667
Valhalla Knights,TRUE,1,TRUE,ActionRole-Playing (RPG),,TRUE,53,0.17,16.95,Sony PSP,T,TRUE,2006,100
Genji: Days of the Blade,TRUE,1,TRUE,ActionRole-Playing (RPG),Sony,TRUE,55,0.17,14.95,PlayStation 3,T,TRUE,2006,13.33333333
Top Spin 2,TRUE,4,TRUE,Sports,2K,TRUE,75,0.16,12.95,X360,T,TRUE,2006,10
Field Commander,TRUE,2,TRUE,Strategy,SonyUbisoft,TRUE,77,0.16,14.95,Sony PSP,T,TRUE,2006,13.88333333
Children of Mana,TRUE,1,TRUE,ActionRole-Playing (RPG),NintendoSquareEnix,TRUE,65,0.16,16.95,Nintendo DS,E,TRUE,2006,22.55
Valkyrie Profile: Lenneth,TRUE,1,TRUE,Role-Playing (RPG),SquareEnix,TRUE,80,0.16,22.95,Sony PSP,E,TRUE,2006,37.5
Monster House,TRUE,1,TRUE,Action,THQ,TRUE,62,0.15,14.95,Nintendo DS,M,TRUE,2006,6.666666667
Enchanted Arms,TRUE,1,TRUE,Role-Playing (RPG),Ubisoft,TRUE,69,0.15,17.95,X360,E,TRUE,2006,43.28333333
NHL 07,TRUE,4,TRUE,Sports,EA,TRUE,76,0.14,12.95,Sony PSP,M,TRUE,2006,9
Bust-a-Move Deluxe,TRUE,2,TRUE,Strategy,,TRUE,73,0.14,14.95,Sony PSP,M,TRUE,2006,0
Full Auto 2: Battlelines,TRUE,2,TRUE,ActionRacing / Driving,Sega,TRUE,67,0.14,14.95,PlayStation 3,T,TRUE,2006,10.03333333
Blitz: The League,TRUE,2,TRUE,Sports,Midway,TRUE,69,0.14,14.95,X360,T,TRUE,2006,15
Star Trek Legacy,TRUE,2,TRUE,ActionStrategy,Ubisoft,TRUE,64,0.14,24.95,X360,E,TRUE,2006,9.033333333
Eragon,TRUE,1,TRUE,ActionRole-Playing (RPG),,TRUE,63,0.14,16.95,Nintendo DS,E,TRUE,2006,8.833333333
Master of Illusion,TRUE,1,TRUE,Strategy,Nintendo,TRUE,69,0.14,14.95,Nintendo DS,E,TRUE,2006,4.1
Mega Man ZX,TRUE,1,TRUE,Action,Capcom,TRUE,76,0.14,19.95,Nintendo DS,T,TRUE,2006,11.26666667
Untold Legends: The Warrior's Code,TRUE,1,TRUE,ActionRole-Playing (RPG),SonyUbisoft,TRUE,65,0.14,14.95,Sony PSP,T,TRUE,2006,0
Super Swing Golf,TRUE,1,TRUE,Sports,,TRUE,72,0.14,16.95,Nintendo Wii,T,TRUE,2006,0
X-Men: The Official Game,TRUE,1,TRUE,Action,Activision,TRUE,52,0.14,14.95,X360,M,TRUE,2006,11.88333333
Untold Legends: Dark Kingdom,TRUE,2,TRUE,ActionRole-Playing (RPG),EASony,TRUE,58,0.13,16.95,PlayStation 3,E,TRUE,2006,24.75
Happy Feet,TRUE,2,TRUE,Action,Midway,TRUE,46,0.13,14.95,Nintendo Wii,E,TRUE,2006,0.6666666667
Open Season,TRUE,1,TRUE,Action,Ubisoft,TRUE,72,0.13,17.95,Nintendo DS,T,TRUE,2006,5.466666667
Dungeon Siege: Throne of Agony,TRUE,1,TRUE,Role-Playing (RPG),2K,TRUE,74,0.13,24.95,Sony PSP,E,TRUE,2006,17.6
LocoRoco,TRUE,1,TRUE,ActionStrategy,Sony,TRUE,83,0.13,17.95,Sony PSP,T,TRUE,2006,8.166666667
Dead or Alive: Xtreme 2,TRUE,1,TRUE,Racing / DrivingSports,,TRUE,53,0.13,14.95,X360,T,TRUE,2006,1
Fuzion Frenzy 2,TRUE,4,TRUE,ActionSports,Microsoft,TRUE,49,0.12,14.95,X360,T,TRUE,2006,4.366666667
MotoGP '06,TRUE,4,TRUE,Racing / DrivingSimulationSports,THQ,TRUE,80,0.12,14.95,X360,M,TRUE,2006,0
Lumines II,TRUE,2,TRUE,Strategy,,TRUE,81,0.12,14.95,Sony PSP,E,TRUE,2006,14.5
Major League Baseball 2K6,TRUE,1,TRUE,Sports,2K,TRUE,69,0.12,4.95,Sony PSP,M,TRUE,2006,7.65
Star Wars: Lethal Alliance,TRUE,1,TRUE,Action,Ubisoft,TRUE,61,0.12,17.95,Sony PSP,T,TRUE,2006,5.666666667
Worms: Open Warfare,TRUE,1,TRUE,ActionStrategy,THQ,TRUE,70,0.12,17.95,Sony PSP,T,TRUE,2006,9.116666667
Eragon,TRUE,4,TRUE,Action,,TRUE,59,0.11,14.95,Sony PSP,E,TRUE,2006,8.833333333
Metal Slug Anthology,TRUE,4,TRUE,Action,,TRUE,73,0.11,16.95,Nintendo Wii,T,TRUE,2006,7.483333333
Open Season,TRUE,4,TRUE,Action,Ubisoft,TRUE,59,0.11,14.95,X360,E,TRUE,2006,5.466666667
Tom Clancy's Splinter Cell: Double Agent,TRUE,2,TRUE,Action,Ubisoft,TRUE,61,0.11,17.95,Nintendo Wii,T,TRUE,2006,12.41666667
Avatar: The Last Airbender,TRUE,1,TRUE,Action,THQ,TRUE,57,0.11,17.95,Sony PSP,E,TRUE,2006,4.75
Lemmings,TRUE,1,TRUE,Strategy,Sony,TRUE,76,0.11,17.95,Sony PSP,E,TRUE,2006,20.43333333
Mega Man Powered Up,TRUE,1,TRUE,Action,Capcom,TRUE,82,0.11,16.95,Sony PSP,E,TRUE,2006,5.633333333
College Hoops 2K6,TRUE,1,TRUE,Sports,2K,TRUE,70,0.11,6.95,X360,E,TRUE,2006,1.55
Dynasty Warriors 5: Empires,TRUE,2,TRUE,ActionRole-Playing (RPG)Strategy,,TRUE,61,0.1,14.95,X360,T,TRUE,2006,34.31666667
Magical Starsign,TRUE,1,TRUE,Role-Playing (RPG),Nintendo,TRUE,69,0.1,9.95,Nintendo DS,E,TRUE,2006,28.96666667
Resident Evil: Deadly Silence,TRUE,1,TRUE,Action,Capcom,TRUE,71,0.1,17.95,Nintendo DS,E,TRUE,2006,6.9
X-Men: The Official Game,TRUE,1,TRUE,Action,Activision,TRUE,50,0.1,14.95,Nintendo DS,E,TRUE,2006,11.88333333
Cabela's African Safari,TRUE,1,TRUE,Sports,Activision,TRUE,53,0.1,17.95,X360,E,TRUE,2006,0
Cabela's Alaskan Adventures,TRUE,1,TRUE,Sports,Activision,TRUE,48,0.1,17.95,X360,E,TRUE,2006,20
Armored Core 4,TRUE,2,TRUE,Action,Sega,TRUE,65,0.09,19.95,PlayStation 3,E,TRUE,2006,20.6
Eragon,TRUE,2,TRUE,Action,,TRUE,48,0.09,12.95,X360,T,TRUE,2006,8.833333333
LostMagic,TRUE,1,TRUE,ActionRole-Playing (RPG),Ubisoft,TRUE,68,0.09,14.95,Nintendo DS,T,TRUE,2006,13.28333333
Magnetica,TRUE,1,TRUE,ActionStrategy,Nintendo,TRUE,68,0.09,17.95,Nintendo DS,T,TRUE,2006,9.933333333
Def Jam Fight for NY: The Takeover,TRUE,1,TRUE,Action,EA,TRUE,79,0.09,17.95,Sony PSP,T,TRUE,2006,5.133333333
NASCAR 07,TRUE,1,TRUE,Racing / DrivingSimulation,EA,TRUE,66,0.09,24.95,Sony PSP,T,TRUE,2006,0
The Ant Bully,TRUE,1,TRUE,Action,Midway,TRUE,45,0.09,16.95,Nintendo Wii,T,TRUE,2006,3.566666667
Just Cause,TRUE,1,TRUE,ActionRacing / Driving,Eidos,TRUE,73,0.09,16.95,X360,E,TRUE,2006,14.61666667
Onechanbara: Bikini Samurai Squad,TRUE,1,TRUE,Action,,TRUE,39,0.09,19.95,X360,E,TRUE,2006,16.98333333
Phantasy Star Universe,TRUE,1,TRUE,Role-Playing (RPG),Sega,TRUE,64,0.09,24.95,X360,E,TRUE,2006,35.13333333
Project Sylpheed: Arc of Deception,TRUE,1,TRUE,Action,MicrosoftSquareEnix,TRUE,64,0.09,14.95,X360,T,TRUE,2006,7.65
Winning Eleven: Pro Evolution Soccer 2007,TRUE,6,TRUE,Sports,Konami,TRUE,80,0.08,11.95,X360,E,TRUE,2006,37
Kororinpa: Marble Mania,TRUE,2,TRUE,ActionStrategy,Nintendo,TRUE,69,0.08,17.95,Nintendo Wii,T,TRUE,2006,0
Digimon World DS,TRUE,1,TRUE,Role-Playing (RPG),Namco,TRUE,49,0.08,27.95,Nintendo DS,E,TRUE,2006,30.65
Justice League Heroes,TRUE,1,TRUE,Action,,TRUE,43,0.08,17.95,Nintendo DS,E,TRUE,2006,10.36666667
Innocent Life: A Futuristic Harvest Moon,TRUE,1,TRUE,Role-Playing (RPG)SimulationStrategy,,TRUE,67,0.08,17.95,Sony PSP,E,TRUE,2006,33.73333333
Power Stone Collection,TRUE,1,TRUE,Action,Capcom,TRUE,74,0.08,14.95,Sony PSP,M,TRUE,2006,8.366666667
EA Replay,TRUE,4,TRUE,ActionRole-Playing (RPG)SimulationSportsStrategy,EA,TRUE,56,0.07,14.95,Sony PSP,E,TRUE,2006,0
Open Season,TRUE,4,TRUE,Action,Ubisoft,TRUE,49,0.07,17.95,Nintendo Wii,M,TRUE,2006,5.466666667
Samurai Warriors 2,TRUE,4,TRUE,Action,,TRUE,52,0.07,14.95,X360,M,TRUE,2006,46.18333333
Far Cry: Vengeance,TRUE,2,TRUE,Action,Ubisoft,TRUE,38,0.07,16.95,Nintendo Wii,E,TRUE,2006,0
Import Tuner Challenge,TRUE,2,TRUE,Racing / Driving,Ubisoft,TRUE,54,0.07,17.95,X360,E,TRUE,2006,34.66666667
Contact,TRUE,1,TRUE,AdventureRole-Playing (RPG),,TRUE,73,0.07,14.95,Nintendo DS,E,TRUE,2006,15.6
Touch Detective,TRUE,1,TRUE,Adventure,,TRUE,60,0.07,14.95,Nintendo DS,T,TRUE,2006,6.9
FIFA Street 2,TRUE,1,TRUE,Sports,EA,TRUE,58,0.07,17.95,Sony PSP,T,TRUE,2006,25.71666667
007: From Russia with Love,TRUE,1,TRUE,ActionRacing / Driving,EA,TRUE,61,0.07,17.95,Sony PSP,T,TRUE,2006,6.383333333
PaRappa the Rapper,TRUE,1,TRUE,Action,Sony,TRUE,67,0.07,12.95,Sony PSP,T,TRUE,2006,1.7
Riviera: The Promised Land,TRUE,1,TRUE,Role-Playing (RPG),,TRUE,68,0.07,17.95,Sony PSP,M,TRUE,2006,24.31666667
Samurai Warriors: State of War,TRUE,1,TRUE,Action,,TRUE,64,0.07,17.95,Sony PSP,E,TRUE,2006,10.5
Viewtiful Joe: Red Hot Rumble,TRUE,1,TRUE,Action,Capcom,TRUE,63,0.07,14.95,Sony PSP,E,TRUE,2006,10.56666667
Ice Age 2: The Meltdown,TRUE,1,TRUE,Action,,TRUE,66,0.07,17.95,Nintendo Wii,E,TRUE,2006,9.25
Rumble Roses XX,TRUE,4,TRUE,ActionSports,Konami,TRUE,62,0.06,17.95,X360,E,TRUE,2006,119.25
Bionicle Heroes,TRUE,1,TRUE,Action,Eidos,TRUE,72,0.06,16.95,Nintendo DS,T,TRUE,2006,15.3
Deep Labyrinth,TRUE,1,TRUE,Role-Playing (RPG),,TRUE,57,0.06,10.95,Nintendo DS,T,TRUE,2006,13.56666667
Blade Dancer: Lineage of Light,TRUE,1,TRUE,Role-Playing (RPG),,TRUE,60,0.06,16.95,Sony PSP,E,TRUE,2006,29.28333333
Every Extend Extra,TRUE,1,TRUE,Action,,TRUE,74,0.06,11.95,Sony PSP,E,TRUE,2006,12
Ultimate Ghosts 'N' Goblins,TRUE,1,TRUE,Action,Capcom,TRUE,72,0.06,17.95,Sony PSP,E,TRUE,2006,6.15
Xiaolin Showdown,TRUE,1,TRUE,Action,Konami,TRUE,44,0.06,14.95,Sony PSP,M,TRUE,2006,9.45
Bionicle Heroes,TRUE,1,TRUE,Action,Eidos,TRUE,59,0.06,14.95,X360,T,TRUE,2006,15.3
Bullet Witch,TRUE,1,TRUE,Action,Atari,TRUE,55,0.06,16.95,X360,M,TRUE,2006,8.533333333
Death Jr. II: Root of Evil,TRUE,2,TRUE,Action,Konami,TRUE,68,0.05,14.95,Sony PSP,E,TRUE,2006,9.7
Alex Rider: Stormbreaker,TRUE,1,TRUE,ActionAdventure,THQ,TRUE,48,0.05,12.95,Nintendo DS,M,TRUE,2006,6.5
Cartoon Network Racing,TRUE,1,TRUE,Racing / Driving,,TRUE,55,0.05,14.95,Nintendo DS,E,TRUE,2006,14.86666667
Guilty Gear: Dust Strikers,TRUE,1,TRUE,Action,,TRUE,60,0.05,14.95,Nintendo DS,E,TRUE,2006,0.3166666667
Gunpey DS,TRUE,1,TRUE,Strategy,Namco,TRUE,70,0.05,12.95,Nintendo DS,E,TRUE,2006,8
Lara Croft Tomb Raider: Legend,TRUE,1,TRUE,ActionRacing / Driving,Eidos,TRUE,58,0.05,17.95,Nintendo DS,E,TRUE,2006,9.15
Worms: Open Warfare,TRUE,1,TRUE,ActionStrategy,THQ,TRUE,64,0.05,17.95,Nintendo DS,E,TRUE,2006,9.116666667
Mercury Meltdown,TRUE,1,TRUE,Strategy,,TRUE,78,0.05,12.95,Sony PSP,M,TRUE,2006,0
MTX Mototrax,TRUE,1,TRUE,Racing / DrivingSports,Activision,TRUE,67,0.05,19.95,Sony PSP,M,TRUE,2006,0
Snoopy vs. the Red Baron,TRUE,1,TRUE,Action,Namco,TRUE,76,0.05,17.95,Sony PSP,E,TRUE,2006,6
Super Monkey Ball Adventure,TRUE,1,TRUE,ActionRacing / Driving,Sega,TRUE,56,0.05,24.95,Sony PSP,E,TRUE,2006,0
Ys VI: The Ark of Napishtim,TRUE,1,TRUE,ActionRole-Playing (RPG),Konami,TRUE,64,0.05,16.95,Sony PSP,E,TRUE,2006,14.71666667
Bomberman Land Touch!,TRUE,1,TRUE,Action,,TRUE,78,0.04,24.95,Nintendo DS,E,TRUE,2006,16.41666667
Point Blank DS,TRUE,1,TRUE,Action,AtariNamco,TRUE,66,0.04,17.95,Nintendo DS,M,TRUE,2006,0.9
Scurge: Hive,TRUE,1,TRUE,Action,,TRUE,70,0.04,8.95,Nintendo DS,M,TRUE,2006,10.78333333
Star Trek: Tactical Assault,TRUE,1,TRUE,ActionStrategy,Ubisoft,TRUE,63,0.04,17.95,Nintendo DS,T,TRUE,2006,0
Tao's Adventure: Curse of the Demon Seal,TRUE,1,TRUE,Role-Playing (RPG),Konami,TRUE,50,0.04,14.95,Nintendo DS,E,TRUE,2006,45
Ford Bold Moves Street Racing,TRUE,1,TRUE,Racing / Driving,Eidos,TRUE,52,0.04,17.95,Sony PSP,T,TRUE,2006,0
Gitaroo Man Lives!,TRUE,1,TRUE,Simulation,,TRUE,80,0.04,22.95,Sony PSP,E,TRUE,2006,2.433333333
